SNMP Parameters,icmp_AddrMaskReps,icmp_InAddrMasks,icmp_InDestUnreachs,icmp_InEchosReps,icmp_InEchos,icmp_InErrors,icmp_InMsgs,icmp_InParmProbs,icmp_InRedirects,icmp_InSrcQuenchs,icmp_InTimeExcds,icmp_InTimestampReps,icmp_InTimestamps,icmp_OutAddrMaskReps,icmp_OutAddrMasks,icmp_OutDestUnreachs,icmp_OutEchoReps,icmp_OutEchos,icmp_OutErrors,icmp_OutMsgs,icmp_OutParmProbs,icmp_OutRedirects,icmp_OutSrcQuenchs,icmp_OutTimeExcds,icmp_OutTimestampsReps,icmp_OutTimestamps,ip_DefaultTTL,ip_Forwarding,ip_ForwDatagrams,ip_FragCreates,ip_FragFails,ip_FragOKs,ip_InAddrErrors,ip_InDelivers,ip_InDiscard,ip_InHdrErrors,ip_InReceives,ip_InUnknownProtos,ip_OutDiscards,ip_OutNoRoutes,ip_OutRequests,ip_ReasmFails,ip_ReasmOKs,ip_ReasmReqds,ip_ReasmTimeout,ip_RoutingDiscards,tcp_ActiveOpens,tcp_AttemptFails,tcp_CurrEstablish,tcp_EstabResets,tcp_InErrs,tcp_InSegs,tcp_MaxConn,tcp_OutRsts,tcp_OutSegs,tcp_PassiveOpens,tcp_RetransSegs,tcp_RtoAlgorithm,tcp_RtoMax,tcp_RtoMin,udp_InDatagrams,udp_InErrors,udp_NoPorts,udp_OutDatagrams,ClassLabel
Label and Object Identifier,iso.3.6.1.2.1.5.13.0,iso.3.6.1.2.1.5.12.0,iso.3.6.1.2.1.5.3.0,iso.3.6.1.2.1.5.9.0,iso.3.6.1.2.1.5.8.0,iso.3.6.1.2.1.5.2.0,iso.3.6.1.2.1.5.1.0,iso.3.6.1.2.1.5.5.0,iso.3.6.1.2.1.5.7.0,iso.3.6.1.2.1.5.6.0,iso.3.6.1.2.1.5.4.0,iso.3.6.1.2.1.5.11.0,iso.3.6.1.2.1.5.10.0,iso.3.6.1.2.1.5.26.0,iso.3.6.1.2.1.5.25.0,iso.3.6.1.2.1.5.16.0,iso.3.6.1.2.1.5.22.0,iso.3.6.1.2.1.5.21.0,iso.3.6.1.2.1.5.15.0,iso.3.6.1.2.1.5.14.0,iso.3.6.1.2.1.5.18.0,iso.3.6.1.2.1.5.20.0,iso.3.6.1.2.1.5.19.0,iso.3.6.1.2.1.5.17.0,iso.3.6.1.2.1.5.24.0,iso.3.6.1.2.1.5.23.0,iso.3.6.1.2.1.4.2.0,iso.3.6.1.2.1.4.1.0,iso.3.6.1.2.1.4.6.0,iso.3.6.1.2.1.4.19.0,iso.3.6.1.2.1.4.18.0,iso.3.6.1.2.1.4.17.0,iso.3.6.1.2.1.4.5.0,iso.3.6.1.2.1.4.9.0,iso.3.6.1.2.1.4.8.0,iso.3.6.1.2.1.4.4.0,iso.3.6.1.2.1.4.3.0 ,iso.3.6.1.2.1.4.7.0,iso.3.6.1.2.1.4.11.0,iso.3.6.1.2.1.4.12.0,iso.3.6.1.2.1.4.10.0,iso.3.6.1.2.1.4.16.0,iso.3.6.1.2.1.4.15.0,iso.3.6.1.2.1.4.14.0,iso.3.6.1.2.1.4.13.0,iso.3.6.1.2.1.4.23.0,iso.3.6.1.2.1.6.5.0,iso.3.6.1.2.1.6.7.0,iso.3.6.1.2.1.6.9.0,iso.3.6.1.2.1.6.8.0,iso.3.6.1.2.1.6.14.0,iso.3.6.1.2.1.6.10.0,iso.3.6.1.2.1.6.4.0,iso.3.6.1.2.1.6.15.0,iso.3.6.1.2.1.6.11.0,iso.3.6.1.2.1.6.6.0,iso.3.6.1.2.1.6.12.0,iso.3.6.1.2.1.6.1.0,iso.3.6.1.2.1.6.3.0,iso.3.6.1.2.1.6.2.0,iso.3.6.1.2.1.7.1.0,iso.3.6.1.2.1.7.3.0,iso.3.6.1.2.1.7.2.0,iso.3.6.1.2.1.7.4.0,Category
Fri Mar 24 14:02:25 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,56874,0,0,56876,0,0,0,56875,0,0,0,30,0,23,0,1,0,0,282,-1,0,282,1,1,1,120000,200,56724,0,1,56725,TCPSYNACK_Flood
Fri Mar 24 14:03:00 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,57130,0,0,57132,0,0,0,57131,0,0,0,30,0,23,0,1,0,0,282,-1,0,282,1,1,1,120000,200,56980,0,1,56981,TCPSYNACK_Flood
Fri Mar 24 14:03:32 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,57386,0,0,57388,0,0,0,57387,0,0,0,30,0,23,0,1,0,0,282,-1,0,282,1,1,1,120000,200,57236,0,1,57237,TCPSYNACK_Flood
Fri Mar 24 14:04:11 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,57642,0,0,57644,0,0,0,57643,0,0,0,30,0,23,0,1,0,0,282,-1,0,282,1,1,1,120000,200,57492,0,1,57493,TCPSYNACK_Flood
Fri Mar 24 14:04:40 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,57898,0,0,57900,0,0,0,57899,0,0,0,30,0,23,0,1,0,0,282,-1,0,282,1,1,1,120000,200,57748,0,1,57749,TCPSYNACK_Flood
Fri Mar 24 14:05:21 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,58154,0,0,58156,0,0,0,58155,0,0,0,30,0,23,0,1,0,0,282,-1,0,282,1,1,1,120000,200,58004,0,1,58005,TCPSYNACK_Flood
Fri Mar 24 14:05:49 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,58410,0,0,58412,0,0,0,58411,0,0,0,30,0,23,0,1,0,0,282,-1,0,282,1,1,1,120000,200,58260,0,1,58261,TCPSYNACK_Flood
Fri Mar 24 14:06:27 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,58666,0,0,58668,0,0,0,58667,0,0,0,30,0,23,0,1,0,0,282,-1,0,282,1,1,1,120000,200,58516,0,1,58517,TCPSYNACK_Flood
Fri Mar 24 14:06:59 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,58922,0,0,58924,0,0,0,58923,0,0,0,30,0,23,0,1,0,0,282,-1,0,282,1,1,1,120000,200,58772,0,1,58773,TCPSYNACK_Flood
Fri Mar 24 14:07:34 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,59178,0,0,59180,0,0,0,59179,0,0,0,30,0,23,0,1,0,0,282,-1,0,282,1,1,1,120000,200,59028,0,1,59029,TCPSYNACK_Flood
Fri Mar 24 14:08:09 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,59434,0,0,59436,0,0,0,59435,0,0,0,30,0,23,0,1,0,0,282,-1,0,282,1,1,1,120000,200,59284,0,1,59285,TCPSYNACK_Flood
Fri Mar 24 14:08:42 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,59690,0,0,59692,0,0,0,59691,0,0,0,30,0,23,0,1,0,0,282,-1,0,282,1,1,1,120000,200,59540,0,1,59541,TCPSYNACK_Flood
Fri Mar 24 14:09:19 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,59946,0,0,59948,0,0,0,59947,0,0,0,30,0,23,0,1,0,0,282,-1,0,282,1,1,1,120000,200,59796,0,1,59797,TCPSYNACK_Flood
Fri Mar 24 14:09:50 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,60202,0,0,60204,0,0,0,60203,0,0,0,30,0,23,0,1,0,0,282,-1,0,282,1,1,1,120000,200,60052,0,1,60053,TCPSYNACK_Flood
Fri Mar 24 14:10:30 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,60458,0,0,60460,0,0,0,60459,0,0,0,30,0,23,0,1,0,0,282,-1,0,282,1,1,1,120000,200,60308,0,1,60309,TCPSYNACK_Flood
Fri Mar 24 14:10:59 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,60714,0,0,60716,0,0,0,60715,0,0,0,30,0,23,0,1,0,0,282,-1,0,282,1,1,1,120000,200,60564,0,1,60565,TCPSYNACK_Flood
Fri Mar 24 14:11:38 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,60970,0,0,60972,0,0,0,60971,0,0,0,30,0,23,0,1,0,0,282,-1,0,282,1,1,1,120000,200,60820,0,1,60821,TCPSYNACK_Flood
Fri Mar 24 14:12:08 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,61226,0,0,61228,0,0,0,61227,0,0,0,30,0,23,0,1,0,0,282,-1,0,282,1,1,1,120000,200,61076,0,1,61077,TCPSYNACK_Flood
Fri Mar 24 14:12:46 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,61482,0,0,61484,0,0,0,61483,0,0,0,30,0,23,0,1,0,0,282,-1,0,282,1,1,1,120000,200,61332,0,1,61333,TCPSYNACK_Flood
Fri Mar 24 14:13:18 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,61738,0,0,61740,0,0,0,61739,0,0,0,30,0,23,0,1,0,0,282,-1,0,282,1,1,1,120000,200,61588,0,1,61589,TCPSYNACK_Flood
Fri Mar 24 14:13:54 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,61994,0,0,61996,0,0,0,61995,0,0,0,30,0,23,0,1,0,0,282,-1,0,282,1,1,1,120000,200,61844,0,1,61845,TCPSYNACK_Flood
Fri Mar 24 14:14:28 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,62250,0,0,62252,0,0,0,62251,0,0,0,30,0,23,0,1,0,0,282,-1,0,282,1,1,1,120000,200,62100,0,1,62101,TCPSYNACK_Flood
Fri Mar 24 14:15:01 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,62506,0,0,62508,0,0,0,62507,0,0,0,30,0,23,0,1,0,0,282,-1,0,282,1,1,1,120000,200,62356,0,1,62357,TCPSYNACK_Flood
Fri Mar 24 14:15:39 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,62762,0,0,62764,0,0,0,62763,0,0,0,30,0,23,0,1,0,0,282,-1,0,282,1,1,1,120000,200,62612,0,1,62613,TCPSYNACK_Flood
Fri Mar 24 14:16:10 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,63018,0,0,63020,0,0,0,63019,0,0,0,30,0,23,0,1,0,0,282,-1,0,282,1,1,1,120000,200,62868,0,1,62869,TCPSYNACK_Flood
Fri Mar 24 14:16:50 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,63274,0,0,63276,0,0,0,63275,0,0,0,30,0,23,0,1,0,0,282,-1,0,282,1,1,1,120000,200,63124,0,1,63125,TCPSYNACK_Flood
Fri Mar 24 14:17:19 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,63530,0,0,63532,0,0,0,63531,0,0,0,30,0,23,0,1,0,0,282,-1,0,282,1,1,1,120000,200,63380,0,1,63381,TCPSYNACK_Flood
Fri Mar 24 14:17:58 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64,2,0,0,0,0,2,63786,0,0,63788,0,0,0,63787,0,0,0,30,0,23,0,1,0,0,282,-1,0,282,1,1,1,120000,200,63636,0,1,63637,TCPSYNACK_Flood
Fri Mar 24 14:18:27 UTC 2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,2,0,0,0,0,2,64042,0,0,64044,0,0,0,64043,0,0,0,30,0,23,0,1,0,0,282,-1,0,282,1,1,1,120000,200,63892,0,1,63893,TCPSYNACK_Flood
Wed Mar 29 06:23:28 UTC 2017:,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,143,0,0,0,0,143,0,0,64,2,0,0,0,0,1,257352,0,0,139121,0,0,0,5668,0,0,0,30,0,24,0,2,0,0,3030,-1,0,9587,2,5,1,120000,200,153,0,717843,154,UDP_Flood
Wed Mar 29 06:24:38 UTC 2017:,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,500,0,0,0,0,521,0,0,64,2,0,0,0,0,1,2087785,0,0,1967267,0,0,0,6172,0,0,0,30,0,24,0,2,0,0,3030,-1,0,9587,2,5,1,120000,200,449,0,2961006,462,UDP_Flood
Wed Mar 29 06:26:43 UTC 2017:,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,782,0,0,0,0,782,0,0,64,2,0,0,0,0,1,4978752,0,0,4824271,0,0,0,6869,0,0,0,30,0,24,0,2,0,0,3061,-1,0,9620,2,6,1,120000,200,745,0,5693694,746,UDP_Flood
Wed Mar 29 06:28:26 UTC 2017:,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1037,0,0,0,0,1053,0,0,64,2,0,0,0,0,1,7595879,0,0,7470655,0,0,0,7516,0,0,0,30,0,24,0,2,0,0,3065,-1,0,9620,2,6,1,120000,200,1041,0,8141292,1042,UDP_Flood
Wed Mar 29 06:29:42 UTC 2017:,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1313,0,0,0,0,1313,0,0,64,2,0,0,0,0,1,9558389,0,0,9423225,0,0,0,7999,0,0,0,30,0,24,0,2,0,0,3065,-1,0,9620,2,6,1,120000,200,1337,0,10253539,1338,UDP_Flood
Wed Mar 29 06:31:31 UTC 2017:,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1595,0,0,0,0,1595,0,0,64,2,0,0,0,0,1,12333350,0,0,12203974,0,0,0,8624,0,0,0,30,0,24,0,2,0,0,3065,-1,0,9620,2,6,1,120000,200,1633,0,12743589,1634,UDP_Flood
Wed Mar 29 06:32:46 UTC 2017:,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1892,0,0,0,0,1907,0,0,64,2,0,0,0,0,1,14221889,0,0,14102223,0,0,0,9179,0,0,0,30,0,24,0,2,0,0,3065,-1,0,9620,2,6,1,120000,200,1929,0,15069337,1930,UDP_Flood
Wed Mar 29 06:34:40 UTC 2017:,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2121,0,0,0,0,2138,0,0,64,2,0,0,0,0,1,17000306,0,0,17000307,0,0,0,9748,0,0,0,30,0,24,0,2,0,0,3065,-1,0,9620,2,6,1,120000,200,2225,0,17484383,2226,UDP_Flood
Wed Mar 29 06:35:49 UTC 2017:,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2457,0,0,0,0,2457,0,0,64,2,0,0,0,0,1,18966675,0,0,18828527,0,0,0,10320,0,0,0,30,0,24,0,2,0,0,3076,-1,0,9630,2,6,1,120000,200,2521,0,19866103,2522,UDP_Flood
Wed Mar 29 06:37:35 UTC 2017:,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2674,0,0,0,0,2674,0,0,64,2,0,0,0,0,1,21475781,0,0,21475782,0,0,0,10875,0,0,0,30,0,24,0,2,0,0,3076,-1,0,9630,2,6,1,120000,200,2817,0,21959863,2818,UDP_Flood
Wed Mar 29 06:38:49 UTC 2017:,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2978,0,0,0,0,2978,0,0,64,2,0,0,0,0,1,23604472,0,0,23470997,0,0,0,11432,0,0,0,30,0,24,0,2,0,0,3076,-1,0,9630,2,6,1,120000,200,3113,0,24420606,3114,UDP_Flood
Wed Mar 29 06:40:20 UTC 2017:,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3168,0,0,0,0,3168,0,0,64,2,0,0,0,0,1,25817804,0,0,25817805,0,0,0,12012,0,0,0,30,0,24,0,2,0,0,3076,-1,0,9630,2,6,1,120000,200,3409,0,26316036,3410,UDP_Flood
Wed Mar 29 06:41:38 UTC 2017:,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3488,0,0,0,0,3488,0,0,64,2,0,0,0,0,1,28082730,0,0,27930608,0,0,0,12563,0,0,0,30,0,24,0,2,0,0,3076,-1,0,9630,2,6,1,120000,200,3705,0,29048807,3706,UDP_Flood
Wed Mar 29 06:43:09 UTC 2017:,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3707,0,0,0,0,3722,0,0,64,2,0,0,0,0,1,30433775,0,0,30298516,0,0,0,13105,0,0,0,30,0,24,0,2,0,0,3076,-1,0,9630,2,6,1,120000,200,4001,0,31034168,4002,UDP_Flood
Wed Mar 29 06:44:39 UTC 2017:,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4010,0,0,0,0,4010,0,0,64,2,0,0,0,0,1,32877738,0,0,32743105,0,0,0,13664,0,0,0,30,0,24,0,2,0,0,3076,-1,0,9630,2,6,1,120000,200,4297,0,33796191,4298,UDP_Flood
Wed Mar 29 06:46:06 UTC 2017:,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4236,0,0,0,0,4236,0,0,64,2,0,0,0,0,1,35159580,0,0,35017000,0,0,0,14230,0,0,0,30,0,24,0,2,0,0,3076,-1,0,9630,2,6,1,120000,200,4593,0,35683202,4594,UDP_Flood
Wed Mar 29 06:47:39 UTC 2017:,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4511,0,0,0,0,4527,0,0,64,2,0,0,0,0,1,37525522,0,0,37391037,0,0,0,14829,0,0,0,30,0,24,0,2,0,0,3076,-1,0,9630,2,6,1,120000,200,4889,0,38396900,4890,UDP_Flood
Wed Mar 29 06:48:56 UTC 2017:,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4754,0,0,0,0,4772,0,0,64,2,0,0,0,0,1,39445826,0,0,39445827,0,0,0,15339,0,0,0,30,0,24,0,2,0,0,3076,-1,0,9630,2,6,1,120000,200,5185,0,40228867,5186,UDP_Flood
Wed Mar 29 06:50:33 UTC 2017:,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5030,0,0,0,0,5030,0,0,64,2,0,0,0,0,1,42287859,0,0,41989613,0,0,0,15939,0,0,0,30,0,24,0,2,0,0,3076,-1,0,9630,2,6,1,120000,200,5481,0,42866924,5482,UDP_Flood
Wed Mar 29 06:51:49 UTC 2017:,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5276,0,0,0,0,5292,0,0,64,2,0,0,0,0,1,44054928,0,0,44054929,0,0,0,16449,0,0,0,30,0,24,0,2,0,0,3076,-1,0,9630,2,6,1,120000,200,5777,0,44800223,5778,UDP_Flood
Wed Mar 29 06:53:25 UTC 2017:,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5549,0,0,0,0,5566,0,0,64,2,0,0,0,0,1,46808464,0,0,46566420,0,0,0,17040,0,0,0,30,0,24,0,2,0,0,3076,-1,0,9630,2,6,1,120000,200,6073,0,47358607,6074,UDP_Flood
Wed Mar 29 06:54:46 UTC 2017:,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5834,0,0,0,0,5849,0,0,64,2,0,0,0,0,1,48887818,0,0,48745235,0,0,0,17561,0,0,0,30,0,24,0,2,0,0,3076,-1,0,9630,2,6,1,120000,200,6369,0,49639725,6370,UDP_Flood
Wed Mar 29 06:56:34 UTC 2017:,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6095,0,0,0,0,6095,0,0,64,2,0,0,0,0,1,51788757,0,0,51648587,0,0,0,18171,0,0,0,30,0,24,0,2,0,0,3076,-1,0,9630,2,6,1,120000,200,6665,0,52211551,6666,UDP_Flood
Wed Mar 29 06:57:45 UTC 2017:,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6359,0,0,0,0,6359,0,0,64,2,0,0,0,0,1,53744882,0,0,53595519,0,0,0,18685,0,0,0,30,0,24,0,2,0,0,3076,-1,0,9630,2,6,1,120000,200,6961,0,54361766,6962,UDP_Flood
Wed Mar 29 06:59:28 UTC 2017:,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6578,0,0,0,0,6578,0,0,64,2,0,0,0,0,1,56336778,0,0,56336779,0,0,0,19255,0,0,0,30,0,24,0,2,0,0,3076,-1,0,9630,2,6,1,120000,200,7257,0,56703791,7258,UDP_Flood
Wed Mar 29 07:00:30 UTC 2017:,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6872,0,0,0,0,6872,0,0,64,2,0,0,0,0,1,58181965,0,0,58047068,0,0,0,19776,0,0,0,30,0,24,0,2,0,0,3076,-1,0,9630,2,6,1,120000,200,7553,0,58933686,7554,UDP_Flood
Wed Mar 29 07:02:11 UTC 2017:,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7097,0,0,64,2,0,0,0,0,1,60701765,0,0,60701766,0,0,0,20335,0,0,0,30,0,24,0,2,0,0,3076,-1,0,9630,2,6,1,120000,200,7849,0,61158912,7850,UDP_Flood
Wed Mar 29 07:03:21 UTC 2017:,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7406,0,0,0,0,7422,0,0,64,2,0,0,0,0,1,62761870,0,0,62639131,0,0,0,20911,0,0,0,30,0,24,0,2,0,0,3076,-1,0,9630,2,6,1,120000,200,8145,0,63662172,8146,UDP_Flood
Wed Mar 29 07:05:04 UTC 2017:,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7628,0,0,0,0,7646,0,0,64,2,0,0,0,0,1,65434184,0,0,65305924,0,0,0,21491,0,0,0,30,0,24,0,2,0,0,3076,-1,0,9630,2,6,1,120000,200,8441,0,65928843,8442,UDP_Flood
Wed Mar 29 07:06:23 UTC 2017:,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7964,0,0,0,0,7964,0,0,64,2,0,0,0,0,1,67703005,0,0,67574733,0,0,0,22018,0,0,0,30,0,24,0,2,0,0,3076,-1,0,9630,2,6,1,120000,200,8737,0,68490241,8750,UDP_Flood
Wed Mar 29 07:08:03 UTC 2017:,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,8171,0,0,0,0,8171,0,0,64,2,0,0,0,0,1,70185419,0,0,70185420,0,0,0,22624,0,0,0,30,0,24,0,2,0,0,3076,-1,0,9630,2,6,1,120000,200,9033,0,70845522,9034,UDP_Flood
Wed Mar 29 07:09:26 UTC 2017:,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,8492,0,0,0,0,8492,0,0,64,2,0,0,0,0,1,72521619,0,0,72401465,0,0,0,23155,0,0,0,30,0,24,0,2,0,0,3076,-1,0,9630,2,6,1,120000,200,9329,0,73452432,9342,UDP_Flood
Wed Mar 29 07:11:01 UTC 2017:,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,8717,0,0,0,0,8735,0,0,64,2,0,0,0,0,1,74990078,0,0,74869504,0,0,0,23742,0,0,0,30,0,24,0,2,0,0,3076,-1,0,9630,2,6,1,120000,200,9625,0,75513516,9626,UDP_Flood
Wed Mar 29 07:12:31 UTC 2017:,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,9029,0,0,0,0,9029,0,0,64,2,0,0,0,0,1,77530465,0,0,77264208,0,0,0,24326,0,0,0,30,0,24,0,2,0,0,3076,-1,0,9630,2,6,1,120000,200,9921,0,78410918,9922,UDP_Flood
Wed Mar 29 07:14:02 UTC 2017:,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,9254,0,0,0,0,9269,0,0,64,2,0,0,0,0,1,79672759,0,0,79672760,0,0,0,24888,0,0,0,30,0,24,0,2,0,0,3076,-1,0,9630,2,6,1,120000,200,10217,0,80348124,10218,UDP_Flood
Wed Mar 29 07:15:30 UTC 2017:,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,9551,0,0,0,0,9551,0,0,64,2,0,0,0,0,1,82239814,0,0,82070718,0,0,0,25467,0,0,0,30,0,24,0,2,0,0,3076,-1,0,9630,2,6,1,120000,200,10513,0,83158901,10514,UDP_Flood
Wed Mar 29 07:16:55 UTC 2017:,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,9794,0,0,0,0,9809,0,0,64,2,0,0,0,0,1,84456247,0,0,84322042,0,0,0,25991,0,0,0,30,0,24,0,2,0,0,3076,-1,0,9630,2,6,1,120000,200,10809,0,85142756,10810,UDP_Flood
Wed Mar 29 07:18:33 UTC 2017:,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,10073,0,0,0,0,10073,0,0,64,2,0,0,0,0,1,87297147,0,0,86968582,0,0,0,26609,0,0,0,30,0,24,0,2,0,0,3076,-1,0,9630,2,6,1,120000,200,11105,0,87815712,11106,UDP_Flood
Wed Mar 29 07:19:48 UTC 2017:,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,10319,0,0,0,0,10340,0,0,64,2,0,0,0,0,1,89076385,0,0,88959895,0,0,0,27102,0,0,0,30,0,24,0,2,0,0,3076,-1,0,9630,2,6,1,120000,200,11401,0,89832582,11402,UDP_Flood
Wed Mar 29 07:21:27 UTC 2017:,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,10580,0,0,0,0,10598,0,0,64,2,0,0,0,0,1,91661360,0,0,91533058,0,0,0,27721,0,0,0,30,0,24,0,2,0,0,3076,-1,0,9630,2,6,1,120000,200,11697,0,92207439,11698,UDP_Flood
Wed Mar 29 07:22:41 UTC 2017:,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,10857,0,0,0,0,10872,0,0,64,2,0,0,0,0,1,93627160,0,0,93510043,0,0,0,28223,0,0,0,30,0,24,0,2,0,0,3089,-1,0,9644,2,7,1,120000,200,11993,0,94300216,11994,UDP_Flood
